order_id,order_time,pickup_zip,delivery_zip,service_type,client_name,driver_id,dispatch_time,pickup_time,delivery_time,promised_eta,on_time,exception_notes,driver_idle_min,fuel_cost_usd,redelivery_flag
ORD-28064,03/03/2025 10:16,02136,02059,ROUTINE,Boston Medical Center,D006,2025-03-03 10:50:00,2025-03-03 11:44:00,2025-03-03 13:36:00,2025-03-03 13:26:00,N,"client called to confirm - specimen critical, needs STAT upgrade",468,30.16,0
ORD-28065,2025-01-08 16:11:00,01832,02144,ROUTINE,Labcorp Inc,D035,2025-01-08 16:39:00,,2025-01-08 18:56:00,2025-01-08 21:43:00,Y,"client changed pickup time, driver redirected",45,19.89,0
ORD-28066,2025/03/10 08:36,02152,02025,STAT,Quest Diag,D012,2025-03-10 08:58:00,2025-03-10 09:41:00,2025-03-10 10:30:00,2025-03-10 09:06:00,Y,GPS routing error sent driver to wrong building,43,28.31,0
ORD-28067,2025-02-16 11:50:00,02054,02131,ROUTINE,St. Elizabeth's Medical,D036,2025-02-16 12:29:00,2025-02-16 12:55:00,2025-02-16 13:22:00,2025-02-16 15:32:00,Y,dispatcher note: double-check temp on this one before logging,23,12.42,0
ORD-28068,03-01-25 08:45 AM,02190,02109,Same-Day,Labcorp Inc,UNASSIGNED,2025-03-01 09:20:00,2025-03-01 10:13:00,2025-03-01 11:01:00,2025-03-01 11:00:00,Y,package refused by receiving staff - no signature authority,15,28.41,0
ORD-28069,03-29-25 08:36 AM,02048,02186,Routine,Lowell General,D035,2025-03-29 08:58:00,2025-03-29 09:30:00,2025-03-29 10:52:00,2025-03-29 14:14:00,Y,pickup completed but paperwork missing from package,24,15.51,0
ORD-28070,2025-04-01 08:07:00,02111,02120,ROUTINE,Providence Health,D009,2025-04-01 08:34:00,2025-04-01 08:47:00,2025-04-01 10:33:00,2025-04-01 13:35:00,N,specimen labeled incorrectly by client,39,18.01,0
ORD-28071,02/21/2025 06:49,02151,02025,RUSH,MGH,D041,2025-02-21 07:01:00,2025-02-21 07:57:00,2025-02-21 08:54:00,2025-02-21 08:02:00,Y,,5,31.1,0
ORD-28072,02/27/2025 13:42,02199,02032,Same-Day,Childrens Hospital,D016,2025-02-27 14:24:00,2025-02-27 15:20:00,2025-02-27 16:53:00,2025-02-27 16:32:00,N,"elevator down at 15 Elm St, driver using stairs",35,36.23,1
ORD-28073,01-16-25 04:05 PM,02170,02038,ROUTINE,Brigham and Womens,D011,2025-01-16 16:41:00,2025-01-16 17:27:00,2025-01-16 19:09:00,2025-01-16 19:58:00,Y,pickup completed but paperwork missing from package,240,25.35,0
ORD-28074,02/09/2025 12:20,02067,02105,Rush,Boston Medical Center,D006,2025-02-09 12:39:00,2025-02-09 12:57:00,2025-02-09 14:05:00,2025-02-09 13:45:00,Y,"wrong zip code on order, corrected",31,20.23,0
ORD-28075,2025-02-21 19:43:00,02149,02126,RUSH,Tufts Med Center,D020,2025-02-21 20:03:00,2025-02-21 20:39:00,2025-02-21 21:40:00,2025-02-21 20:48:00,Y,,22,19.66,0
ORD-28076,01/28/2025 13:04,02101,02066,stat,BioReference Labs,D021,2025-01-28 13:25:00,,2025-01-28 14:32:00,2025-01-28 13:38:00,N,"client called to confirm - specimen critical, needs STAT upgrade",38,21.34,0
ORD-28077,2025/01/28 05:03,02191,02026,Stat,BioReference Labs,D040,2025-01-28 05:20:00,2025-01-28 06:06:00,2025-01-28 06:24:00,2025-01-28 05:38:00,N,specimen temp excursion possible - driver reports cooler malfunction,15,35.41,0
ORD-28078,03-06-25 10:58 AM,02108,02106,routine,Lowell General,D034,2025-03-06 11:13:00,2025-03-06 11:58:00,2025-03-06 13:42:00,2025-03-06 15:42:00,Y,specimen temp excursion possible - driver reports cooler malfunction,6,24.54,0
ORD-28079,03/27/2025 11:14,02188,02142,ROUTINE,Children's Hospital,D039,2025-03-27 11:39:00,2025-03-27 11:50:00,2025-03-27 13:20:00,2025-03-27 15:09:00,Y,,17,9.92,0
ORD-28080,2025-01-30 08:12:00,02045,02163,Rush,Mass General Hospital,D028,2025-01-30 08:45:00,2025-01-30 09:16:00,2025-01-30 10:52:00,2025-01-30 09:13:00,Y,"wrong address on manifest, corrected enroute",22,10.65,0
ORD-28081,2025/01/11 13:16,02060,02067,ROUTINE,Brigham & Women's,UNASSIGNED,2025-01-11 13:41:00,2025-01-11 14:11:00,2025-01-11 15:13:00,2025-01-11 17:57:00,Y,,40,33.95,0
ORD-28082,2025-02-16 09:09:00,02197,02025,RUSH,LabCorp,UNASSIGNED,2025-02-16 09:45:00,2025-02-16 10:08:00,,2025-02-16 10:19:00,N,"driver ran out of dry ice, needs resupply",37,23.87,1
ORD-28083,2025/03/17 07:46,02136,02199,Routine,South Shore Hospital,D025,2025-03-17 08:21:00,,,2025-03-17 13:27:00,Y,dispatcher note: double-check temp on this one before logging,16,14.05,0
ORD-28084,02/10/2025 15:02,02140,02131,Routine,Children's Hospital,D017,2025-02-10 15:11:00,2025-02-10 16:11:00,2025-02-10 17:21:00,2025-02-10 19:55:00,N,"wrong zip code on order, corrected",15,13.23,1
ORD-28085,2025/01/05 04:42,02136,02151,STAT,Emerson Hospital,D001,2025-01-05 05:13:00,2025-01-05 06:02:00,2025-01-05 07:29:00,2025-01-05 05:26:00,Y,"driver ran out of dry ice, needs resupply",37,6.08,0
ORD-28086,02/04/2025 11:37,02062,02072,ROUTINE,Cape Cod Hospital,D017,2025-02-04 11:50:00,2025-02-04 12:18:00,2025-02-04 14:18:00,2025-02-04 15:49:00,Y,lab closed early today per client,11,21.23,0
ORD-28087,2025-01-15 08:43:00,02155,02194,rush,Providence Health,D005,2025-01-15 09:06:00,2025-01-15 09:41:00,2025-01-15 11:25:00,2025-01-15 09:51:00,Y,,17,30.22,0
ORD-28088,2025-01-06 13:25:00,02050,02050,STAT,South Shore Hospital,D026,2025-01-06 13:43:00,2025-01-06 13:53:00,2025-01-06 14:37:00,2025-01-06 14:24:00,Y,"client changed pickup time, driver redirected",43,7.93,0
ORD-28089,2025-02-11 13:51:00,02163,02192,RUSH,Childrens Hospital,D025,2025-02-11 14:25:00,2025-02-11 15:04:00,2025-02-11 17:04:00,2025-02-11 15:06:00,Y,driver cannot locate parking at hospital,31,30.07,0
ORD-28090,2025-02-27 12:52:00,02143,02184,STAT,Quest Diagnostics,D005,2025-02-27 13:36:00,,2025-02-27 15:38:00,2025-02-27 13:38:00,Y,,28,9.13,0
ORD-28091,2025-01-11 18:07:00,02116,02143,ROUTINE,Brigham & Women's,D041,2025-01-11 18:25:00,2025-01-11 19:21:00,2025-01-11 20:10:00,2025-01-11 21:29:00,N,,456,35.45,0
ORD-28092,03-09-25 08:07 AM,02128,02048,Routine,MGH,D006,2025-03-09 08:15:00,,2025-03-09 10:22:00,2025-03-09 13:03:00,Y,driver reports ice on roads in reading area,21,7.62,0
ORD-28093,2025-02-11 14:36:00,02130,02140,SAME-DAY,Brigham and Womens,D004,2025-02-11 14:50:00,2025-02-11 15:04:00,2025-02-11 16:53:00,2025-02-11 18:04:00,Y,driver cannot locate parking at hospital,35,21.55,0
ORD-28094,2025-01-05 15:02:00,02111,02194,ROUTINE,LabCorp,D013,2025-01-05 15:31:00,2025-01-05 15:59:00,2025-01-05 17:42:00,2025-01-05 20:55:00,Y,driver reports ice on roads in reading area,8,17.44,0
ORD-28095,01-15-25 01:52 PM,02052,02170,Rush,St. Elizabeth's Medical,D001,2025-01-15 14:25:00,2025-01-15 15:19:00,2025-01-15 17:13:00,2025-01-15 15:00:00,Y,dispatcher note: double-check temp on this one before logging,20,28.63,0
ORD-28096,2025-03-09 13:01:00,02104,02053,Stat,Quest Diagnostics,D018,2025-03-09 13:26:00,2025-03-09 14:13:00,2025-03-09 14:57:00,2025-03-09 13:59:00,N,"driver vehicle breakdown, transfer to DD037 in progress",6,36.47,0
ORD-28097,2025-02-12 10:54:00,01832,02120,ROUTINE,MGH,UNASSIGNED,2025-02-12 11:06:00,2025-02-12 11:49:00,2025-02-12 13:01:00,2025-02-12 16:42:00,Y,,22,14.42,0
ORD-28098,03/30/2025 17:56,02110,02025,STAT,Quest Diagnostics,D006,2025-03-30 18:21:00,2025-03-30 19:02:00,2025-03-30 19:47:00,2025-03-30 18:54:00,Y,,396,30.3,0
ORD-28099,01/18/2025 08:33,02143,02103,STAT,Emerson Hospital,D031,2025-01-18 09:10:00,2025-01-18 09:46:00,2025-01-18 10:02:00,2025-01-18 09:20:00,N,driver cannot locate parking at hospital,32,15.0,1
ORD-28100,01/20/2025 07:10,02119,02198,STAT,St. Elizabeth's Medical,UNASSIGNED,2025-01-20 07:33:00,2025-01-20 08:17:00,2025-01-20 10:16:00,2025-01-20 08:08:00,N,,14,21.08,0
ORD-28101,2025/02/04 07:04,02191,02169,routine,Tufts Med Center,D034,2025-02-04 07:48:00,2025-02-04 08:03:00,2025-02-04 09:43:00,2025-02-04 12:49:00,Y,"driver ran out of dry ice, needs resupply",15,10.0,0
ORD-28102,03/30/2025 20:08,02199,02061,RUSH,Labcorp Inc,D038,2025-03-30 20:47:00,,2025-03-30 22:13:00,2025-03-30 21:57:00,Y,traffic accident on route 1 delay,14,34.88,0
ORD-28103,2025/02/01 13:28,02144,02145,Routine,Lowell General,D006,2025-02-01 13:47:00,2025-02-01 14:39:00,2025-02-01 15:38:00,2025-02-01 18:22:00,N,"client changed pickup time, driver redirected",6,33.76,0
ORD-28104,2025-03-21 18:40:00,02116,02138,Routine,Brigham & Women's,D022,2025-03-21 19:22:00,2025-03-21 20:00:00,2025-03-21 21:42:00,2025-03-21 22:44:00,Y,,28,22.08,0
ORD-28105,02/27/2025 16:54,02151,02107,Routine,Northeast Laboratory,D001,2025-02-27 17:38:00,2025-02-27 18:23:00,2025-02-27 20:18:00,2025-02-27 21:50:00,Y,GPS routing error sent driver to wrong building,29,16.67,0
ORD-28106,2025-03-07 09:33:00,02115,02113,Routine,Cape Cod Hospital,D015,2025-03-07 09:50:00,2025-03-07 10:21:00,2025-03-07 11:05:00,2025-03-07 14:40:00,Y,delayed at security checkpoint - id verification required,7,22.39,0
ORD-28107,03-18-25 06:18 PM,01841,02148,Rush,Cape Cod Hospital,D030,2025-03-18 18:45:00,2025-03-18 19:01:00,2025-03-18 20:53:00,2025-03-18 20:18:00,Y,specimen container damaged on pickup,12,27.16,0
ORD-28108,2025-01-07 11:40:00,02048,02197,STAT,Providence Health,D023,2025-01-07 11:53:00,2025-01-07 12:19:00,2025-01-07 12:54:00,2025-01-07 12:20:00,Y,,33,34.58,0
ORD-28109,2025-02-28 07:05:00,02151,02053,routine,Northeast Labs,D029,2025-02-28 07:28:00,2025-02-28 07:59:00,2025-02-28 09:35:00,2025-02-28 12:02:00,Y,"client changed pickup time, driver redirected",20,5.95,0
ORD-28110,2025/02/24 10:19,02045,02053,ROUTINE,St. Elizabeth's Medical,D037,2025-02-24 10:24:00,2025-02-24 11:19:00,2025-02-24 13:14:00,2025-02-24 15:01:00,Y,"client changed pickup time, driver redirected",38,29.24,0
ORD-28111,2025/03/08 04:01,02050,02067,ROUTINE,Boston Med Ctr,D001,2025-03-08 04:04:00,2025-03-08 04:27:00,2025-03-08 05:53:00,2025-03-08 09:17:00,Y,recipient not available at delivery location,25,30.97,0
ORD-28112,2025-01-04 23:12:00,02019,02108,Routine,Mass General Hospital,D001,2025-01-04 23:27:00,2025-01-05 00:00:00,2025-01-05 01:51:00,2025-01-05 03:15:00,Y,specimen labeled incorrectly by client,11,28.33,0
ORD-28113,02-18-25 04:01 PM,02047,02198,SAME-DAY,Emerson Hospital,D035,2025-02-18 16:10:00,2025-02-18 16:59:00,2025-02-18 18:52:00,2025-02-18 19:13:00,Y,delayed at security checkpoint - id verification required,34,27.76,0
ORD-28114,2025/03/25 12:55,02121,02105,ROUTINE,Boston Med Ctr,D016,2025-03-25 13:40:00,2025-03-25 14:24:00,2025-03-25 15:52:00,2025-03-25 16:19:00,Y,GPS routing error sent driver to wrong building,339,32.32,0
ORD-28115,2025/03/14 10:12,02163,02132,ROUTINE,Labcorp Inc,D037,2025-03-14 10:31:00,2025-03-14 11:06:00,2025-03-14 12:30:00,2025-03-14 14:49:00,Y,"driver ran out of dry ice, needs resupply",31,31.95,0
ORD-28116,02/05/2025 16:37,02124,02151,STAT,Boston Medical Center,D011,2025-02-05 17:08:00,2025-02-05 17:29:00,2025-02-05 19:23:00,2025-02-05 17:14:00,N,recipient not available at delivery location,37,22.1,1
ORD-28117,03/07/2025 09:54,01863,02124,ROUTINE,Tufts Medical,D012,2025-03-07 10:28:00,2025-03-07 11:01:00,2025-03-07 12:44:00,2025-03-07 13:37:00,Y,pickup completed but paperwork missing from package,14,33.49,0
ORD-28118,04/01/2025 08:18,02101,02163,Same-Day,Mass General Hospital,D027,2025-04-01 08:50:00,2025-04-01 09:48:00,2025-04-01 10:59:00,2025-04-01 10:34:00,Y,driver reports ice on roads in reading area,12,21.55,0
ORD-28119,02/06/2025 10:22,02197,02143,Same-Day,Cape Cod Hospital,D029,2025-02-06 10:43:00,,2025-02-06 13:33:00,2025-02-06 13:30:00,Y,"elevator down at 15 Elm St, driver using stairs",39,30.67,0
ORD-28120,2025-03-19 11:06:00,02052,02067,same-day,Brigham & Women's,D037,2025-03-19 11:14:00,2025-03-19 11:55:00,2025-03-19 13:47:00,2025-03-19 14:44:00,N,specimen labeled incorrectly by client,398,34.98,1
ORD-28121,2025/01/03 02:30,02113,02197,Stat,Boston Medical Center,D034,2025-01-03 02:43:00,2025-01-03 03:19:00,2025-01-03 05:07:00,2025-01-03 03:02:00,Y,"client changed pickup time, driver redirected",8,10.64,0
ORD-28122,02/11/2025 04:32,02021,02133,ROUTINE,Boston Med Ctr,D017,2025-02-11 05:16:00,2025-02-11 05:49:00,2025-02-11 06:41:00,2025-02-11 08:44:00,Y,,35,19.36,0
ORD-28123,03/06/2025 14:53,02050,02184,routine,Cape Cod Hospital,D005,2025-03-06 15:25:00,2025-03-06 15:36:00,2025-03-06 16:30:00,2025-03-06 19:32:00,Y,dispatcher note: double-check temp on this one before logging,41,8.71,0
ORD-28124,01/02/2025 14:24,02113,02177,ROUTINE,BioReference Labs,D013,2025-01-02 14:55:00,2025-01-02 15:10:00,2025-01-02 16:13:00,2025-01-02 19:58:00,Y,,18,22.74,0
ORD-28125,2025-03-09 17:31:00,02131,02109,stat,NE Labs,D006,2025-03-09 17:44:00,2025-03-09 18:07:00,2025-03-09 19:13:00,2025-03-09 18:23:00,Y,recipient not available at delivery location,28,7.01,0
ORD-28126,01/24/2025 20:24,02148,02148,Routine,Cape Cod Hospital,D013,2025-01-24 20:39:00,2025-01-24 21:15:00,2025-01-24 22:10:00,2025-01-25 01:33:00,Y,lab closed early today per client,19,10.64,0
ORD-28127,2025-03-12 07:58:00,01821,02060,SAME-DAY,Brigham & Women's,D009,2025-03-12 08:04:00,2025-03-12 08:30:00,,2025-03-12 10:06:00,Y,specimen container damaged on pickup,12,20.63,0
ORD-28128,2025-03-22 10:26:00,02176,02047,rush,Brigham and Womens,UNASSIGNED,2025-03-22 10:35:00,2025-03-22 10:55:00,2025-03-22 12:12:00,2025-03-22 12:05:00,Y,,35,11.64,0
ORD-28129,2025-02-24 18:43:00,02176,02138,ROUTINE,Quest Diagnostics,D007,2025-02-24 19:24:00,2025-02-24 19:58:00,2025-02-24 21:47:00,2025-02-24 22:08:00,Y,,25,9.64,0
ORD-28130,2025/03/08 14:17,02153,02177,RUSH,Tufts Med Center,D037,2025-03-08 14:36:00,2025-03-08 15:09:00,2025-03-08 15:29:00,2025-03-08 16:05:00,Y,"wrong zip code on order, corrected",42,27.75,0
ORD-28131,01/08/2025 19:06,02111,02153,SAME-DAY,BioReference Labs,D039,2025-01-08 19:48:00,2025-01-08 20:08:00,2025-01-08 21:23:00,2025-01-08 21:49:00,Y,pickup completed but paperwork missing from package,25,34.96,0
ORD-28132,02-14-25 01:57 PM,01862,02047,STAT,Brigham & Women's,D011,2025-02-14 14:23:00,2025-02-14 14:51:00,2025-02-14 15:40:00,2025-02-14 14:38:00,Y,"wrong zip code on order, corrected",5,4.95,0
ORD-28133,03/16/2025 09:08,02170,02177,rush,Childrens Hospital,D040,2025-03-16 09:35:00,2025-03-16 10:27:00,2025-03-16 11:38:00,2025-03-16 10:08:00,Y,"pickup not ready, driver waiting 15+ min",10,22.71,0
ORD-28134,02-22-25 10:25 AM,02134,02143,STAT,South Shore Hospital,D003,2025-02-22 10:57:00,2025-02-22 11:36:00,2025-02-22 12:17:00,2025-02-22 11:25:00,Y,"client changed pickup time, driver redirected",29,5.0,0
ORD-28135,02-22-25 05:40 AM,02066,02143,Stat,Lowell General,D039,2025-02-22 05:48:00,2025-02-22 06:21:00,,2025-02-22 06:36:00,Y,specimen container damaged on pickup,22,6.88,0
ORD-28136,2025/03/24 08:11,02122,02132,routine,South Shore Hospital,D009,2025-03-24 08:22:00,2025-03-24 08:46:00,2025-03-24 10:16:00,2025-03-24 11:31:00,Y,dispatcher note: double-check temp on this one before logging,24,37.73,0
ORD-28137,2025-03-24 10:26:00,02197,02197,Routine,LabCorp,D026,2025-03-24 10:31:00,2025-03-24 10:41:00,2025-03-24 11:56:00,2025-03-24 14:33:00,Y,"driver called in sick mid-route, reassigning trips",11,24.81,0
ORD-28138,2025/01/12 10:27,01843,02105,ROUTINE,MGH,D013,2025-01-12 11:11:00,2025-01-12 12:09:00,2025-01-12 12:33:00,2025-01-12 15:58:00,Y,recipient not available at delivery location,16,6.18,0
ORD-28139,2025-03-11 14:38:00,02060,02192,routine,Brigham and Womens,D038,2025-03-11 15:19:00,2025-03-11 15:59:00,2025-03-11 17:39:00,2025-03-11 17:58:00,Y,GPS routing error sent driver to wrong building,37,25.4,0
ORD-28140,2025-02-13 05:36:00,02155,02192,ROUTINE,Quest Diagnostics,D031,2025-02-13 05:51:00,,2025-02-13 08:08:00,2025-02-13 10:46:00,Y,lab closed early today per client,25,34.5,0
ORD-28141,03/30/2025 11:25,02163,02038,routine,Cape Cod Hospital,D033,2025-03-30 12:10:00,2025-03-30 12:39:00,2025-03-30 13:18:00,2025-03-30 16:11:00,Y,pickup completed but paperwork missing from package,19,33.09,0
ORD-28142,02-17-25 09:04 AM,02059,02177,RUSH,Tufts Medical,D006,2025-02-17 09:48:00,2025-02-17 10:22:00,2025-02-17 11:21:00,2025-02-17 10:52:00,Y,"driver ran out of dry ice, needs resupply",10,32.04,0
ORD-28143,2025-01-18 10:51:00,01821,02106,ROUTINE,MGH,D007,2025-01-18 11:21:00,2025-01-18 12:19:00,2025-01-18 14:06:00,2025-01-18 15:35:00,N,"driver called in sick mid-route, reassigning trips",30,23.4,1
ORD-28144,01/22/2025 08:21,02184,02196,stat,Tufts Med Center,D015,2025-01-22 08:38:00,2025-01-22 08:53:00,2025-01-22 10:31:00,2025-01-22 08:55:00,Y,lab closed early today per client,37,23.86,0
ORD-28145,2025/01/23 11:59,01886,02066,STAT,Labcorp Inc,D021,2025-01-23 12:15:00,2025-01-23 12:56:00,2025-01-23 13:44:00,2025-01-23 12:53:00,N,delayed at security checkpoint - id verification required,394,35.75,1
ORD-28146,01-04-25 08:10 AM,02103,02171,routine,Childrens Hospital,D033,2025-01-04 08:45:00,2025-01-04 09:20:00,2025-01-04 11:20:00,2025-01-04 13:49:00,Y,delayed at security checkpoint - id verification required,9,37.13,0
ORD-28147,2025-03-06 14:49:00,01801,02121,SAME-DAY,St. Elizabeth's Medical,D011,2025-03-06 15:14:00,,2025-03-06 16:34:00,2025-03-06 18:41:00,Y,called client re specimen integrity - awaiting callback,17,19.79,0
ORD-28148,2025/03/17 21:10,01845,02021,rush,Labcorp Inc,D008,2025-03-17 21:37:00,2025-03-17 22:05:00,2025-03-17 22:41:00,2025-03-17 22:22:00,Y,"driver stuck in traffic on 93, running ~20 min late",12,6.12,0
ORD-28149,03/03/2025 17:02,02111,02067,SAME-DAY,Quest Diagnostics,D002,2025-03-03 17:39:00,2025-03-03 18:07:00,2025-03-03 18:50:00,2025-03-03 19:35:00,Y,"client changed pickup time, driver redirected",400,29.93,0
ORD-28150,2025/01/27 06:08,02030,02116,SAME-DAY,Lowell General,D039,2025-01-27 06:42:00,,2025-01-27 08:06:00,2025-01-27 08:17:00,Y,,45,16.17,0
ORD-28151,2025-02-09 06:17:00,02152,02171,ROUTINE,Tufts Med Center,D036,2025-02-09 06:31:00,2025-02-09 07:20:00,2025-02-09 07:59:00,2025-02-09 10:06:00,Y,package refused by receiving staff - no signature authority,33,5.58,0
ORD-28152,2025/03/10 09:39,02169,02171,stat,LabCorp,D023,2025-03-10 10:23:00,,,2025-03-10 10:28:00,Y,delayed at security checkpoint - id verification required,10,27.17,0
ORD-28153,03/18/2025 09:20,02194,02150,ROUTINE,Mass General Hospital,D006,2025-03-18 09:59:00,2025-03-18 10:32:00,2025-03-18 11:36:00,2025-03-18 12:34:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",23,16.59,0
ORD-28154,03/27/2025 12:06,01867,02072,SAME-DAY,Northeast Labs,D041,2025-03-27 12:22:00,2025-03-27 13:06:00,,2025-03-27 15:03:00,N,,45,32.9,0
ORD-28155,01/10/2025 07:58,02191,02101,STAT,Children's Hospital,D039,2025-01-10 08:31:00,,2025-01-10 09:50:00,2025-01-10 08:44:00,Y,GPS routing error sent driver to wrong building,25,16.13,0
ORD-28156,2025-02-13 14:45:00,02180,02121,stat,St. Elizabeth's Medical,D021,2025-02-13 15:05:00,2025-02-13 15:21:00,,2025-02-13 15:45:00,Y,"client changed pickup time, driver redirected",18,9.31,0
ORD-28157,2025-01-29 14:51:00,02155,02001,routine,Childrens Hospital,D025,2025-01-29 15:10:00,2025-01-29 15:53:00,2025-01-29 17:34:00,2025-01-29 18:52:00,Y,specimen container damaged on pickup,17,25.7,0
ORD-28158,2025/03/16 14:42,01850,02187,SAME-DAY,Emerson Hospital,D020,2025-03-16 15:14:00,,2025-03-16 16:41:00,2025-03-16 18:11:00,N,driver reports ice on roads in reading area,30,33.82,0
ORD-28159,02/17/2025 09:34,02186,02061,RUSH,BioReference Labs,D026,2025-02-17 09:47:00,,2025-02-17 10:49:00,2025-02-17 10:47:00,Y,traffic accident on route 1 delay,34,29.51,0
ORD-28160,2025/01/19 18:14,01845,02138,SAME-DAY,Children's Hospital,D031,2025-01-19 18:40:00,2025-01-19 18:51:00,,2025-01-19 21:31:00,Y,pickup completed but paperwork missing from package,23,7.35,0
ORD-28161,02/11/2025 14:03,02116,02115,routine,Boston Medical Center,D002,2025-02-11 14:23:00,2025-02-11 14:50:00,,2025-02-11 17:14:00,Y,specimen temp excursion possible - driver reports cooler malfunction,42,31.39,0
ORD-28162,2025/02/03 03:37,02145,02103,STAT,Tufts Med Center,D026,2025-02-03 04:12:00,2025-02-03 05:04:00,2025-02-03 05:56:00,2025-02-03 04:23:00,Y,package refused by receiving staff - no signature authority,15,32.96,0
ORD-28163,2025-02-27 10:22:00,02067,02053,Rush,Quest Diagnostics,D010,2025-02-27 11:02:00,2025-02-27 11:43:00,,2025-02-27 12:00:00,Y,,28,18.16,0
ORD-28164,02/27/2025 09:17,02001,02071,routine,NE Labs,D004,2025-02-27 09:59:00,2025-02-27 10:20:00,2025-02-27 11:20:00,2025-02-27 13:27:00,Y,driver reports ice on roads in reading area,9,10.58,0
ORD-28165,01/04/2025 15:44,02056,02186,SAME-DAY,Childrens Hospital,D008,2025-01-04 15:58:00,2025-01-04 16:11:00,2025-01-04 16:58:00,2025-01-04 18:33:00,Y,traffic accident on route 1 delay,29,12.17,0
ORD-28166,2025-01-10 18:21:00,02025,02131,Routine,Brigham and Womens,D031,2025-01-10 18:53:00,2025-01-10 19:30:00,2025-01-10 21:08:00,2025-01-10 23:12:00,Y,"driver ran out of dry ice, needs resupply",27,19.71,0
ORD-28167,2025/02/26 23:19,02135,02163,SAME-DAY,St. Elizabeth's Medical,D005,2025-02-26 23:44:00,2025-02-27 00:34:00,2025-02-27 02:15:00,2025-02-27 01:47:00,Y,"wrong zip code on order, corrected",20,29.73,0
ORD-28168,02/12/2025 23:59,02047,02048,Routine,South Shore Hospital,D020,2025-02-13 00:42:00,2025-02-13 01:28:00,2025-02-13 01:59:00,2025-02-13 04:43:00,Y,GPS routing error sent driver to wrong building,12,19.91,0
ORD-28169,01/05/2025 09:05,02149,02151,Same-Day,LabCorp,D007,2025-01-05 09:10:00,2025-01-05 09:39:00,2025-01-05 10:57:00,2025-01-05 11:20:00,Y,redelivery needed: building locked,43,34.17,0
ORD-28170,2025-01-13 09:33:00,01843,02190,STAT,Tufts Med Center,D009,2025-01-13 10:13:00,2025-01-13 10:23:00,2025-01-13 11:36:00,2025-01-13 10:31:00,Y,traffic accident on route 1 delay,12,18.1,0
ORD-28171,03/25/2025 17:11,01840,02155,ROUTINE,NE Labs,D026,2025-03-25 17:53:00,2025-03-25 18:33:00,,2025-03-25 21:19:00,Y,dispatcher note: double-check temp on this one before logging,14,33.86,0
